"station","year","julian day","hour","avg temp deg C"
"Ridgetop",2002,282,1000,11.45
"Ridgetop",2002,282,1100,13.13
"Ridgetop",2002,282,1200,13.87
"Ridgetop",2002,282,1300,15.15
"Ridgetop",2002,282,1400,15.43
"Ridgetop",2002,282,1500,15.13
"Ridgetop",2002,282,1600,13.94
"Ridgetop",2002,282,1700,13.01
"Ridgetop",2002,282,1800,12.46
"Ridgetop",2002,282,1900,12.18
"Ridgetop",2002,282,2000,11.89
"Ridgetop",2002,282,2100,11.7
"Ridgetop",2002,282,2200,11.6
"Ridgetop",2002,282,2300,11.62
"Ridgetop",2002,282,2400,11.64
"Ridgetop",2002,283,100,11.66
"Ridgetop",2002,283,200,11.8
"Ridgetop",2002,283,300,11.71
"Ridgetop",2002,283,400,11.76
"Ridgetop",2002,283,500,11.38
"Ridgetop",2002,283,600,11.44
"Ridgetop",2002,283,700,11.52
"Ridgetop",2002,283,800,11.81
"Ridgetop",2002,283,900,12.02
"Ridgetop",2002,283,1000,12.39
"Ridgetop",2002,283,1100,12.94
"Ridgetop",2002,283,1200,13.29
"Ridgetop",2002,283,1300,13.35
"Ridgetop",2002,283,1400,13.77
"Ridgetop",2002,283,1500,13.8
"Ridgetop",2002,283,1600,13.63
"Ridgetop",2002,283,1700,12.84
"Ridgetop",2002,283,1800,11.99
"Ridgetop",2002,283,1900,11.6
"Ridgetop",2002,283,2000,11.23
"Ridgetop",2002,283,2100,10.95
"Ridgetop",2002,283,2200,10.72
"Ridgetop",2002,283,2300,10.67
"Ridgetop",2002,283,2400,10.8
"Ridgetop",2002,284,100,10.74
"Ridgetop",2002,284,200,10.37
"Ridgetop",2002,284,300,10.18
"Ridgetop",2002,284,400,9.92
"Ridgetop",2002,284,500,9.66
"Ridgetop",2002,284,600,9.56
"Ridgetop",2002,284,700,9.51
"Ridgetop",2002,284,800,9.92
"Ridgetop",2002,284,900,10.18
"Ridgetop",2002,284,1000,10.68
"Ridgetop",2002,284,1100,11.08
"Ridgetop",2002,284,1200,11.39
"Ridgetop",2002,284,1300,11.72
"Ridgetop",2002,284,1400,12
"Ridgetop",2002,284,1500,12.21
"Ridgetop",2002,284,1600,12.31
"Ridgetop",2002,284,1700,12.22
"Ridgetop",2002,284,1800,12.13
"Ridgetop",2002,284,1900,12.24
"Ridgetop",2002,284,2000,12.54
"Ridgetop",2002,284,2100,12.53
"Ridgetop",2002,284,2200,12.54
"Ridgetop",2002,284,2300,12.51
"Ridgetop",2002,284,2400,12.09
"Ridgetop",2002,285,100,12.1
"Ridgetop",2002,285,200,12.39
"Ridgetop",2002,285,300,12.22
"Ridgetop",2002,285,400,12.15
"Ridgetop",2002,285,500,12.18
"Ridgetop",2002,285,600,12.2
"Ridgetop",2002,285,700,12.19
"Ridgetop",2002,285,800,12.32
"Ridgetop",2002,285,900,12.35
"Ridgetop",2002,285,1000,12.51
"Ridgetop",2002,285,1100,12.54
"Ridgetop",2002,285,1200,12.45
"Ridgetop",2002,285,1300,12.61
"Ridgetop",2002,285,1400,12.78
"Ridgetop",2002,285,1500,12.77
"Ridgetop",2002,285,1600,12.51
"Ridgetop",2002,285,1700,11.88
"Ridgetop",2002,285,1800,11.57
"Ridgetop",2002,285,1900,11.53
"Ridgetop",2002,285,2000,11.61
"Ridgetop",2002,285,2100,11.33
"Ridgetop",2002,285,2200,11.12
"Ridgetop",2002,285,2300,10.97
"Ridgetop",2002,285,2400,10.58
"Ridgetop",2002,286,100,10.48
"Ridgetop",2002,286,200,10.38
"Ridgetop",2002,286,300,10.31
"Ridgetop",2002,286,400,10.19
"Ridgetop",2002,286,500,10.22
"Ridgetop",2002,286,600,10.35
"Ridgetop",2002,286,700,10.55
"Ridgetop",2002,286,800,10.95
"Ridgetop",2002,286,900,11.21
"Ridgetop",2002,286,1000,11.48
"Ridgetop",2002,286,1100,12.23
"Ridgetop",2002,286,1200,13.95
"Ridgetop",2002,286,1300,13.66
"Ridgetop",2002,286,1400,14.42
"Ridgetop",2002,286,1500,14.11
"Ridgetop",2002,286,1600,14.08
"Ridgetop",2002,286,1700,14.09
"Ridgetop",2002,286,1800,13.91
"Ridgetop",2002,286,1900,13.92
"Ridgetop",2002,286,2000,13.95
"Ridgetop",2002,286,2100,12.64
"Ridgetop",2002,286,2200,10.75
"Ridgetop",2002,286,2300,10.4
"Ridgetop",2002,286,2400,9.74
"Ridgetop",2002,287,100,8.36
"Ridgetop",2002,287,200,7.58
"Ridgetop",2002,287,300,6.54
"Ridgetop",2002,287,400,5.61
"Ridgetop",2002,287,500,5.04
"Ridgetop",2002,287,600,4.38
"Ridgetop",2002,287,700,3.83
"Ridgetop",2002,287,800,4.17
"Ridgetop",2002,287,900,5.31
"Ridgetop",2002,287,1000,6.54
"Ridgetop",2002,287,1100,7.85
"Ridgetop",2002,287,1200,9.34
"Ridgetop",2002,287,1300,10.43
"Ridgetop",2002,287,1400,11.37
"Ridgetop",2002,287,1500,11.39
"Ridgetop",2002,287,1600,10.76
"Ridgetop",2002,287,1700,9.39
"Ridgetop",2002,287,1800,6.57
"Ridgetop",2002,287,1900,5.29
"Ridgetop",2002,287,2000,4.52
"Ridgetop",2002,287,2100,4.79
"Ridgetop",2002,287,2200,3.99
"Ridgetop",2002,287,2300,3.65
"Ridgetop",2002,287,2400,3.31
"Ridgetop",2002,288,100,2.78
"Ridgetop",2002,288,200,2.75
"Ridgetop",2002,288,300,2.56
"Ridgetop",2002,288,400,3.36
"Ridgetop",2002,288,500,2.58
"Ridgetop",2002,288,600,1.87
"Ridgetop",2002,288,700,2.17
"Ridgetop",2002,288,800,3.55
"Ridgetop",2002,288,900,5.42
"Ridgetop",2002,288,1000,7.02
"Ridgetop",2002,288,1100,8.82
"Ridgetop",2002,288,1200,10.73
"Ridgetop",2002,288,1300,11.71
"Ridgetop",2002,288,1400,11.87
"Ridgetop",2002,288,1500,11.41
"Ridgetop",2002,288,1600,10.27
"Ridgetop",2002,288,1700,9.02
"Ridgetop",2002,288,1800,8.11
"Ridgetop",2002,288,1900,8.06
"Ridgetop",2002,288,2000,8.45
"Ridgetop",2002,288,2100,8.46
"Ridgetop",2002,288,2200,8.43
"Ridgetop",2002,288,2300,8.32
"Ridgetop",2002,288,2400,8.15
"Ridgetop",2002,289,100,8.13
"Ridgetop",2002,289,200,8.03
"Ridgetop",2002,289,300,8.23
"Ridgetop",2002,289,400,8.18
"Ridgetop",2002,289,500,7.91
"Ridgetop",2002,289,600,7.61
"Ridgetop",2002,289,700,7.17
"Ridgetop",2002,289,800,6.78
"Ridgetop",2002,289,900,6.62
"Ridgetop",2002,289,1000,6.72
"Ridgetop",2002,289,1100,7.11
"Ridgetop",2002,289,1200,7.63
"Ridgetop",2002,289,1300,7.98
"Ridgetop",2002,289,1400,7.83
"Ridgetop",2002,289,1500,7.35
"Ridgetop",2002,289,1600,7.18
"Ridgetop",2002,289,1700,6.74
"Ridgetop",2002,289,1800,6.54
"Ridgetop",2002,289,1900,6.62
"Ridgetop",2002,289,2000,6.08
"Ridgetop",2002,289,2100,6.05
"Ridgetop",2002,289,2200,6.04
"Ridgetop",2002,289,2300,6.07
"Ridgetop",2002,289,2400,6.71
"Ridgetop",2002,290,100,7.21
"Ridgetop",2002,290,200,7.67
"Ridgetop",2002,290,300,7.71
"Ridgetop",2002,290,400,7.73
"Ridgetop",2002,290,500,7.85
"Ridgetop",2002,290,600,7.83
"Ridgetop",2002,290,700,7.91
"Ridgetop",2002,290,800,8.1
"Ridgetop",2002,290,900,8.95
"Ridgetop",2002,290,1000,10.18
"Ridgetop",2002,290,1100,10.93
"Ridgetop",2002,290,1200,11.04
"Ridgetop",2002,290,1300,11.18
"Ridgetop",2002,290,1400,12.28
"Ridgetop",2002,290,1500,12.26
"Ridgetop",2002,290,1600,11.59
"Ridgetop",2002,290,1700,10.83
"Ridgetop",2002,290,1800,10.29
"Ridgetop",2002,290,1900,10.43
"Ridgetop",2002,290,2000,8.88
"Ridgetop",2002,290,2100,7.95
"Ridgetop",2002,290,2200,7.69
"Ridgetop",2002,290,2300,7.28
"Ridgetop",2002,290,2400,6.68
"Ridgetop",2002,291,100,6.14
"Ridgetop",2002,291,200,5.64
"Ridgetop",2002,291,300,5.44
"Ridgetop",2002,291,400,4.7
"Ridgetop",2002,291,500,4.01
"Ridgetop",2002,291,600,3.59
"Ridgetop",2002,291,700,3.15
"Ridgetop",2002,291,800,3.23
"Ridgetop",2002,291,900,3.96
"Ridgetop",2002,291,1000,5.58
"Ridgetop",2002,291,1100,6.98
"Ridgetop",2002,291,1200,8.41
"Ridgetop",2002,291,1300,9.89
"Ridgetop",2002,291,1400,11.04
"Ridgetop",2002,291,1500,11.09
"Ridgetop",2002,291,1600,11.58
"Ridgetop",2002,291,1700,10.6
"Ridgetop",2002,291,1800,8.8
"Ridgetop",2002,291,1900,8.78
"Ridgetop",2002,291,2000,8.42
"Ridgetop",2002,291,2100,8
"Ridgetop",2002,291,2200,8.09
"Ridgetop",2002,291,2300,8.18
"Ridgetop",2002,291,2400,7.83
"Ridgetop",2002,292,100,7.64
"Ridgetop",2002,292,200,7.56
"Ridgetop",2002,292,300,7.6
"Ridgetop",2002,292,400,7.62
"Ridgetop",2002,292,500,7.86
"Ridgetop",2002,292,600,7.57
"Ridgetop",2002,292,700,7.73
"Ridgetop",2002,292,800,8.69
"Ridgetop",2002,292,900,9.48
"Ridgetop",2002,292,1000,9.84
"Ridgetop",2002,292,1100,9.7
"Ridgetop",2002,292,1200,8.83
"Ridgetop",2002,292,1300,10.4
"Ridgetop",2002,292,1400,11.39
"Ridgetop",2002,292,1500,11.74
"Ridgetop",2002,292,1600,12.19
"Ridgetop",2002,292,1700,11.87
"Ridgetop",2002,292,1800,11.69
"Ridgetop",2002,292,1900,11.27
"Ridgetop",2002,292,2000,11.19
"Ridgetop",2002,292,2100,11.15
"Ridgetop",2002,292,2200,10.99
"Ridgetop",2002,292,2300,10.03
"Ridgetop",2002,292,2400,9.5
"Ridgetop",2002,293,100,8.79
"Ridgetop",2002,293,200,8.3
"Ridgetop",2002,293,300,7.87
"Ridgetop",2002,293,400,7.38
"Ridgetop",2002,293,500,6.81
"Ridgetop",2002,293,600,6.59
"Ridgetop",2002,293,700,6.03
"Ridgetop",2002,293,800,5.94
"Ridgetop",2002,293,900,6.46
"Ridgetop",2002,293,1000,7.5
"Ridgetop",2002,293,1100,9.55
"Ridgetop",2002,293,1200,10.43
"Ridgetop",2002,293,1300,11.4
"Ridgetop",2002,293,1400,12.1
"Ridgetop",2002,293,1500,12.19
"Ridgetop",2002,293,1600,11.53
"Ridgetop",2002,293,1700,10.16
"Ridgetop",2002,293,1800,9.07
"Ridgetop",2002,293,1900,8.21
"Ridgetop",2002,293,2000,7.87
"Ridgetop",2002,293,2100,7.97
"Ridgetop",2002,293,2200,8.26
"Ridgetop",2002,293,2300,7.81
"Ridgetop",2002,293,2400,7.65
"Ridgetop",2002,294,100,7.56
"Ridgetop",2002,294,200,8.03
"Ridgetop",2002,294,300,6.94
"Ridgetop",2002,294,400,6.19
"Ridgetop",2002,294,500,5.44
"Ridgetop",2002,294,600,5.24
"Ridgetop",2002,294,700,5
"Ridgetop",2002,294,800,5.05
"Ridgetop",2002,294,900,5.72
"Ridgetop",2002,294,1000,6.35
"Ridgetop",2002,294,1100,7.97
"Ridgetop",2002,294,1200,8.78
"Ridgetop",2002,294,1300,9.27
"Ridgetop",2002,294,1400,9.7
"Ridgetop",2002,294,1500,10.97
"Ridgetop",2002,294,1600,10.88
"Ridgetop",2002,294,1700,9.32
"Ridgetop",2002,294,1800,6.06
"Ridgetop",2002,294,1900,4.63
"Ridgetop",2002,294,2000,4.4
"Ridgetop",2002,294,2100,4.71
"Ridgetop",2002,294,2200,3.58
"Ridgetop",2002,294,2300,2.36
"Ridgetop",2002,294,2400,1.73
"Ridgetop",2002,295,100,1.62
"Ridgetop",2002,295,200,1.95
"Ridgetop",2002,295,300,1.15
"Ridgetop",2002,295,400,0.44
"Ridgetop",2002,295,500,0.23
"Ridgetop",2002,295,600,-0.52
"Ridgetop",2002,295,700,-0.84
"Ridgetop",2002,295,800,0.13
"Ridgetop",2002,295,900,2.55
"Ridgetop",2002,295,1000,3.39
"Ridgetop",2002,295,1100,5.07
"Ridgetop",2002,295,1200,7.26
"Ridgetop",2002,295,1300,9.54
"Ridgetop",2002,295,1400,11.53
"Ridgetop",2002,295,1500,12.24
"Ridgetop",2002,295,1600,11.61
"Ridgetop",2002,295,1700,9.11
"Ridgetop",2002,295,1800,8.12
"Ridgetop",2002,295,1900,7.89
"Ridgetop",2002,295,2000,7.44
"Ridgetop",2002,295,2100,6.62
"Ridgetop",2002,295,2200,6.47
"Ridgetop",2002,295,2300,6.91
"Ridgetop",2002,295,2400,6.77
"Ridgetop",2002,296,100,7.34
"Ridgetop",2002,296,200,7.57
"Ridgetop",2002,296,300,8.09
"Ridgetop",2002,296,400,5.72
"Ridgetop",2002,296,500,2.69
"Ridgetop",2002,296,600,2.08
"Ridgetop",2002,296,700,2.04
"Ridgetop",2002,296,800,2.08
"Ridgetop",2002,296,900,1.74
"Ridgetop",2002,296,1000,2.12
"Ridgetop",2002,296,1100,3.4
"Ridgetop",2002,296,1200,4.67
"Ridgetop",2002,296,1300,6.36
"Ridgetop",2002,296,1400,7.5
"Ridgetop",2002,296,1500,7.83
"Ridgetop",2002,296,1600,6.61
"Ridgetop",2002,296,1700,5.59
"Ridgetop",2002,296,1800,4.33
"Ridgetop",2002,296,1900,3.86
"Ridgetop",2002,296,2000,3.53
"Ridgetop",2002,296,2100,2.47
"Ridgetop",2002,296,2200,0.97
"Ridgetop",2002,296,2300,0.1
"Ridgetop",2002,296,2400,-0.21
"Ridgetop",2002,297,100,-0.14
"Ridgetop",2002,297,200,-0.52
"Ridgetop",2002,297,300,-1.06
"Ridgetop",2002,297,400,-1.36
"Ridgetop",2002,297,500,-1.63
"Ridgetop",2002,297,600,-1.86
"Ridgetop",2002,297,700,-1.78
"Ridgetop",2002,297,800,-1.38
"Ridgetop",2002,297,900,-0.13
"Ridgetop",2002,297,1000,1.5
"Ridgetop",2002,297,1100,3.1
"Ridgetop",2002,297,1200,4.69
"Ridgetop",2002,297,1300,5.99
"Ridgetop",2002,297,1400,6.08
"Ridgetop",2002,297,1500,7
"Ridgetop",2002,297,1600,6.12
"Ridgetop",2002,297,1700,4.6
"Ridgetop",2002,297,1800,4.36
"Ridgetop",2002,297,1900,4.63
"Ridgetop",2002,297,2000,4.54
"Ridgetop",2002,297,2100,4.64
"Ridgetop",2002,297,2200,4.42
"Ridgetop",2002,297,2300,4.38
"Ridgetop",2002,297,2400,3.97
"Ridgetop",2002,298,100,3.38
"Ridgetop",2002,298,200,3.36
"Ridgetop",2002,298,300,3.06
"Ridgetop",2002,298,400,2.89
"Ridgetop",2002,298,500,2.8
"Ridgetop",2002,298,600,2.64
"Ridgetop",2002,298,700,2.32
"Ridgetop",2002,298,800,2.2
"Ridgetop",2002,298,900,2.41
"Ridgetop",2002,298,1000,3.58
"Ridgetop",2002,298,1100,5.37
"Ridgetop",2002,298,1200,7.06
"Ridgetop",2002,298,1300,8.28
"Ridgetop",2002,298,1400,7.76
"Ridgetop",2002,298,1500,8.06
"Ridgetop",2002,298,1600,7.46
"Ridgetop",2002,298,1700,6.44
"Ridgetop",2002,298,1800,6.05
"Ridgetop",2002,298,1900,5.98
"Ridgetop",2002,298,2000,6.08
"Ridgetop",2002,298,2100,6.21
"Ridgetop",2002,298,2200,5.97
"Ridgetop",2002,298,2300,5.47
"Ridgetop",2002,298,2400,5.56
"Ridgetop",2002,299,100,5.52
"Ridgetop",2002,299,200,5.58
"Ridgetop",2002,299,300,5.49
"Ridgetop",2002,299,400,5.9
"Ridgetop",2002,299,500,6.62
"Ridgetop",2002,299,600,7.04
"Ridgetop",2002,299,700,7.65
"Ridgetop",2002,299,800,8.3
"Ridgetop",2002,299,900,8.68
"Ridgetop",2002,299,1000,8.84
"Ridgetop",2002,299,1100,8.39
"Ridgetop",2002,299,1200,7.56
"Ridgetop",2002,299,1300,7.61
"Ridgetop",2002,299,1400,7.76
"Ridgetop",2002,299,1500,8.16
"Ridgetop",2002,299,1600,8.42
"Ridgetop",2002,299,1700,8.91
"Ridgetop",2002,299,1800,8.54
"Ridgetop",2002,299,1900,8.16
"Ridgetop",2002,299,2000,7.64
"Ridgetop",2002,299,2100,7.18
"Ridgetop",2002,299,2200,7.06
"Ridgetop",2002,299,2300,6.77
"Ridgetop",2002,299,2400,6.56
"Ridgetop",2002,300,100,6.3
"Ridgetop",2002,300,200,5.97
"Ridgetop",2002,300,300,5.65
"Ridgetop",2002,300,400,5.46
"Ridgetop",2002,300,500,5.23
"Ridgetop",2002,300,600,5
"Ridgetop",2002,300,700,5.19
"Ridgetop",2002,300,800,5.53
"Ridgetop",2002,300,900,5.9
"Ridgetop",2002,300,1000,7.53
"Ridgetop",2002,300,1100,9.28
"Ridgetop",2002,300,1200,10.31
"Ridgetop",2002,300,1300,11.18
"Ridgetop",2002,300,1400,11.22
"Ridgetop",2002,300,1500,12.05
"Ridgetop",2002,300,1600,11.87
"Ridgetop",2002,300,1700,10.32
"Ridgetop",2002,300,1800,8.72
"Ridgetop",2002,300,1900,7.67
"Ridgetop",2002,300,2000,6.92
"Ridgetop",2002,300,2100,7.25
"Ridgetop",2002,300,2200,7.46
"Ridgetop",2002,300,2300,7.23
"Ridgetop",2002,300,2400,6.7
"Ridgetop",2002,301,100,6.33
"Ridgetop",2002,301,200,6.11
"Ridgetop",2002,301,300,5.8
"Ridgetop",2002,301,400,5.45
"Ridgetop",2002,301,500,5.03
"Ridgetop",2002,301,600,4.37
"Ridgetop",2002,301,700,3.66
"Ridgetop",2002,301,800,4.09
"Ridgetop",2002,301,900,4.42
"Ridgetop",2002,301,1000,5.49
"Ridgetop",2002,301,1100,7.1
"Ridgetop",2002,301,1200,8.13
"Ridgetop",2002,301,1300,8.09
"Ridgetop",2002,301,1400,8.67
"Ridgetop",2002,301,1500,7.71
"Ridgetop",2002,301,1600,6.88
"Ridgetop",2002,301,1700,6.02
"Ridgetop",2002,301,1800,5.02
"Ridgetop",2002,301,1900,4.3
"Ridgetop",2002,301,2000,3.2
"Ridgetop",2002,301,2100,3.23
"Ridgetop",2002,301,2200,2.93
"Ridgetop",2002,301,2300,2.63
"Ridgetop",2002,301,2400,1.91
"Ridgetop",2002,302,100,1.7
"Ridgetop",2002,302,200,1.12
"Ridgetop",2002,302,300,0.89
"Ridgetop",2002,302,400,0.47
"Ridgetop",2002,302,500,-0.23
"Ridgetop",2002,302,600,-0.53
"Ridgetop",2002,302,700,-0.99
"Ridgetop",2002,302,800,-0.4
"Ridgetop",2002,302,900,0.37
"Ridgetop",2002,302,1000,1.66
"Ridgetop",2002,302,1100,2.96
"Ridgetop",2002,302,1200,3.17
"Ridgetop",2002,302,1300,2.86
"Ridgetop",2002,302,1400,2.69
"Ridgetop",2002,302,1500,2.5
"Ridgetop",2002,302,1600,2.38
"Ridgetop",2002,302,1700,1.87
"Ridgetop",2002,302,1800,1.53
"Ridgetop",2002,302,1900,1.39
"Ridgetop",2002,302,2000,1.22
"Ridgetop",2002,302,2100,1
"Ridgetop",2002,302,2200,0.78
"Ridgetop",2002,302,2300,0.64
"Ridgetop",2002,302,2400,0.46
"Ridgetop",2002,303,100,0.28
"Ridgetop",2002,303,200,-0.03
"Ridgetop",2002,303,300,-0.2
"Ridgetop",2002,303,400,-0.34
"Ridgetop",2002,303,500,-0.38
"Ridgetop",2002,303,600,-0.43
"Ridgetop",2002,303,700,-0.51
"Ridgetop",2002,303,800,-0.25
"Ridgetop",2002,303,900,0.24
"Ridgetop",2002,303,1000,1.09
"Ridgetop",2002,303,1100,1.6
"Ridgetop",2002,303,1200,2.05
"Ridgetop",2002,303,1300,2.16
"Ridgetop",2002,303,1400,2.41
"Ridgetop",2002,303,1500,2.35
"Ridgetop",2002,303,1600,2.08
"Ridgetop",2002,303,1700,1.55
"Ridgetop",2002,303,1800,1.03
"Ridgetop",2002,303,1900,0.79
"Ridgetop",2002,303,2000,0.64
"Ridgetop",2002,303,2100,0.45
"Ridgetop",2002,303,2200,0.28
"Ridgetop",2002,303,2300,0.16
"Ridgetop",2002,303,2400,0.01
"Ridgetop",2002,304,100,-0.33
"Ridgetop",2002,304,200,-1
"Ridgetop",2002,304,300,-1.62
"Ridgetop",2002,304,400,-2.03
"Ridgetop",2002,304,500,-2.25
"Ridgetop",2002,304,600,-2.74
"Ridgetop",2002,304,700,-3.15
"Ridgetop",2002,304,800,-2.93
"Ridgetop",2002,304,900,-2.03
"Ridgetop",2002,304,1000,-0.23
"Ridgetop",2002,304,1100,1.96
"Ridgetop",2002,304,1200,3.8
"Ridgetop",2002,304,1300,5.52
"Ridgetop",2002,304,1400,6.67
"Ridgetop",2002,304,1500,7.32
"Ridgetop",2002,304,1600,7.47
"Ridgetop",2002,304,1700,6.22
"Ridgetop",2002,304,1800,4.85
"Ridgetop",2002,304,1900,4.93
"Ridgetop",2002,304,2000,4.85
"Ridgetop",2002,304,2100,4.67
"Ridgetop",2002,304,2200,4.23
"Ridgetop",2002,304,2300,4.06
"Ridgetop",2002,304,2400,3.8
"Ridgetop",2002,305,100,3.85
"Ridgetop",2002,305,200,3.67
"Ridgetop",2002,305,300,3.18
"Ridgetop",2002,305,400,2.92
"Ridgetop",2002,305,500,2.98
"Ridgetop",2002,305,600,2.83
"Ridgetop",2002,305,700,2.81
"Ridgetop",2002,305,800,2.39
"Ridgetop",2002,305,900,3.15
"Ridgetop",2002,305,1000,4.6
"Ridgetop",2002,305,1100,5.45
"Ridgetop",2002,305,1200,5.69
"Ridgetop",2002,305,1300,5.91
"Ridgetop",2002,305,1400,5.87
"Ridgetop",2002,305,1500,5.78
"Ridgetop",2002,305,1600,2.98
"Ridgetop",2002,305,1700,1.42
"Ridgetop",2002,305,1800,1.48
"Ridgetop",2002,305,1900,1.2
"Ridgetop",2002,305,2000,0.77
"Ridgetop",2002,305,2100,0.21
"Ridgetop",2002,305,2200,-0.2
"Ridgetop",2002,305,2300,-0.82
"Ridgetop",2002,305,2400,-1.15
"Ridgetop",2002,306,100,-1.36
"Ridgetop",2002,306,200,-2.17
"Ridgetop",2002,306,300,-2.45
"Ridgetop",2002,306,400,-2.1
"Ridgetop",2002,306,500,-2.35
"Ridgetop",2002,306,600,-2.52
"Ridgetop",2002,306,700,-2.75
"Ridgetop",2002,306,800,-2.3
"Ridgetop",2002,306,900,-1.49
"Ridgetop",2002,306,1000,-0.32
"Ridgetop",2002,306,1100,0.7
"Ridgetop",2002,306,1200,0.8
"Ridgetop",2002,306,1300,1.22
"Ridgetop",2002,306,1400,1.77
"Ridgetop",2002,306,1500,1.74
"Ridgetop",2002,306,1600,1.39
"Ridgetop",2002,306,1700,1.04
"Ridgetop",2002,306,1800,0.87
"Ridgetop",2002,306,1900,1.27
"Ridgetop",2002,306,2000,1.51
"Ridgetop",2002,306,2100,2.02
"Ridgetop",2002,306,2200,2.06
"Ridgetop",2002,306,2300,1.04
"Ridgetop",2002,306,2400,0.77
"Ridgetop",2002,307,100,0.67
"Ridgetop",2002,307,200,0.61
"Ridgetop",2002,307,300,0.83
"Ridgetop",2002,307,400,0.66
"Ridgetop",2002,307,500,0.54
"Ridgetop",2002,307,600,0.34
"Ridgetop",2002,307,700,0.07
"Ridgetop",2002,307,800,-0.16
"Ridgetop",2002,307,900,0.12
"Ridgetop",2002,307,1000,1.72
"Ridgetop",2002,307,1100,2.47
"Ridgetop",2002,307,1200,2.9
"Ridgetop",2002,307,1300,4.07
"Ridgetop",2002,307,1400,4.06
"Ridgetop",2002,307,1500,5.16
"Ridgetop",2002,307,1600,3.93
"Ridgetop",2002,307,1700,2.73
"Ridgetop",2002,307,1800,2.39
"Ridgetop",2002,307,1900,1.97
"Ridgetop",2002,307,2000,1.24
"Ridgetop",2002,307,2100,1.22
"Ridgetop",2002,307,2200,1.35
"Ridgetop",2002,307,2300,1.41
"Ridgetop",2002,307,2400,1.45
"Ridgetop",2002,308,100,1.6
"Ridgetop",2002,308,200,1.83
"Ridgetop",2002,308,300,1.85
"Ridgetop",2002,308,400,1.94
"Ridgetop",2002,308,500,1.87
"Ridgetop",2002,308,600,1.89
"Ridgetop",2002,308,700,1.83
"Ridgetop",2002,308,800,2.53
"Ridgetop",2002,308,900,3.68
"Ridgetop",2002,308,1000,5.24
"Ridgetop",2002,308,1100,7.05
"Ridgetop",2002,308,1200,6.7
"Ridgetop",2002,308,1300,6.44
"Ridgetop",2002,308,1400,6.05
"Ridgetop",2002,308,1500,6.01
"Ridgetop",2002,308,1600,5.65
"Ridgetop",2002,308,1700,5.68
"Ridgetop",2002,308,1800,5.46
"Ridgetop",2002,308,1900,5.21
"Ridgetop",2002,308,2000,4.66
"Ridgetop",2002,308,2100,3.95
"Ridgetop",2002,308,2200,3.66
"Ridgetop",2002,308,2300,3.48
"Ridgetop",2002,308,2400,3.14
"Ridgetop",2002,309,100,3.14
"Ridgetop",2002,309,200,3.3
"Ridgetop",2002,309,300,2.86
"Ridgetop",2002,309,400,2.73
"Ridgetop",2002,309,500,2.39
"Ridgetop",2002,309,600,2.43
"Ridgetop",2002,309,700,2.21
"Ridgetop",2002,309,800,1.79
"Ridgetop",2002,309,900,2.24
"Ridgetop",2002,309,1000,4.55
"Ridgetop",2002,309,1100,4.41
"Ridgetop",2002,309,1200,5.85
"Ridgetop",2002,309,1300,7.29
"Ridgetop",2002,309,1400,7.51
"Ridgetop",2002,309,1500,7.03
"Ridgetop",2002,309,1600,6.37
"Ridgetop",2002,309,1700,5.41
"Ridgetop",2002,309,1800,4.7
"Ridgetop",2002,309,1900,4.39
"Ridgetop",2002,309,2000,4.23
"Ridgetop",2002,309,2100,3.65
"Ridgetop",2002,309,2200,2.92
"Ridgetop",2002,309,2300,3.17
"Ridgetop",2002,309,2400,3.83
"Ridgetop",2002,310,100,4.41
"Ridgetop",2002,310,200,5.02
"Ridgetop",2002,310,300,5.43
"Ridgetop",2002,310,400,5.47
"Ridgetop",2002,310,500,4.85
"Ridgetop",2002,310,600,4.3
"Ridgetop",2002,310,700,3.91
"Ridgetop",2002,310,800,3.17
"Ridgetop",2002,310,900,3.11
"Ridgetop",2002,310,1000,3.37
"Ridgetop",2002,310,1100,3.77
"Ridgetop",2002,310,1200,4.34
"Ridgetop",2002,310,1300,4.6
"Ridgetop",2002,310,1400,4.7
"Ridgetop",2002,310,1500,4.42
"Ridgetop",2002,310,1600,4.42
"Ridgetop",2002,310,1700,4.21
"Ridgetop",2002,310,1800,4.33
"Ridgetop",2002,310,1900,4.06
"Ridgetop",2002,310,2000,3.65
"Ridgetop",2002,310,2100,3.81
"Ridgetop",2002,310,2200,3.24
"Ridgetop",2002,310,2300,2.89
"Ridgetop",2002,310,2400,2.85
"Ridgetop",2002,311,100,2.89
"Ridgetop",2002,311,200,3.3
"Ridgetop",2002,311,300,3.52
"Ridgetop",2002,311,400,3.8
"Ridgetop",2002,311,500,4.23
"Ridgetop",2002,311,600,4.3
"Ridgetop",2002,311,700,3.6
"Ridgetop",2002,311,800,3.33
"Ridgetop",2002,311,900,3.06
"Ridgetop",2002,311,1000,2.61
"Ridgetop",2002,311,1100,2.66
"Ridgetop",2002,311,1200,3.15
"Ridgetop",2002,311,1300,3.28
"Ridgetop",2002,311,1400,3.42
"Ridgetop",2002,311,1500,3.55
"Ridgetop",2002,311,1600,3.09
"Ridgetop",2002,311,1700,1.6
"Ridgetop",2002,311,1800,0.32
"Ridgetop",2002,311,1900,0.29
"Ridgetop",2002,311,2000,-0.08
"Ridgetop",2002,311,2100,-0.34
"Ridgetop",2002,311,2200,-0.78
"Ridgetop",2002,311,2300,-0.2
